date,team,priority,request_count
2022-05-25,KYC,Low,146
2022-05-25,KYC,High,15
2022-05-25,Payments,Low,13
2022-05-25,Payments,High,71
2022-05-25,Sanctions,Low,1
2022-05-25,Sanctions,High,37
2022-05-26,KYC,Low,131
2022-05-26,KYC,High,15
2022-05-26,Payments,Low,13
2022-05-26,Payments,High,62
2022-05-26,Sanctions,Low,2
2022-05-26,Sanctions,High,25
2022-05-27,KYC,Low,132
2022-05-27,KYC,High,16
2022-05-27,Payments,Low,37
2022-05-27,Payments,High,137
2022-05-27,Sanctions,Low,0
2022-05-27,Sanctions,High,29
2022-05-28,KYC,Low,134
2022-05-28,KYC,High,22
2022-05-28,Payments,Low,25
2022-05-28,Payments,High,60
2022-05-28,Sanctions,Low,0
2022-05-28,Sanctions,High,28
2022-05-29,KYC,Low,129
2022-05-29,KYC,High,14
2022-05-29,Payments,Low,23
2022-05-29,Payments,High,70
2022-05-29,Sanctions,Low,0
2022-05-29,Sanctions,High,32
2022-05-30,KYC,Low,139
2022-05-30,KYC,High,19
2022-05-30,Payments,Low,27
2022-05-30,Payments,High,70
2022-05-30,Sanctions,Low,0
2022-05-30,Sanctions,High,37
2022-05-31,KYC,Low,165
2022-05-31,KYC,High,17
2022-05-31,Payments,Low,35
2022-05-31,Payments,High,113
2022-05-31,Sanctions,Low,0
2022-05-31,Sanctions,High,25
2022-06-01,KYC,Low,157
2022-06-01,KYC,High,17
2022-06-01,Payments,Low,23
2022-06-01,Payments,High,75
2022-06-01,Sanctions,Low,0
2022-06-01,Sanctions,High,37
2022-06-02,KYC,Low,151
2022-06-02,KYC,High,14
2022-06-02,Payments,Low,21
2022-06-02,Payments,High,64
2022-06-02,Sanctions,Low,1
2022-06-02,Sanctions,High,38
2022-06-03,KYC,Low,122
2022-06-03,KYC,High,19
2022-06-03,Payments,Low,34
2022-06-03,Payments,High,116
2022-06-03,Sanctions,Low,0
2022-06-03,Sanctions,High,16
2022-06-04,KYC,Low,116
2022-06-04,KYC,High,13
2022-06-04,Payments,Low,17
2022-06-04,Payments,High,62
2022-06-04,Sanctions,Low,1
2022-06-04,Sanctions,High,32
2022-06-05,KYC,Low,133
2022-06-05,KYC,High,16
2022-06-05,Payments,Low,17
2022-06-05,Payments,High,74
2022-06-05,Sanctions,Low,0
2022-06-05,Sanctions,High,20
2022-06-06,KYC,Low,160
2022-06-06,KYC,High,19
2022-06-06,Payments,Low,19
2022-06-06,Payments,High,56
2022-06-06,Sanctions,Low,0
2022-06-06,Sanctions,High,19
2022-06-07,KYC,Low,152
2022-06-07,KYC,High,15
2022-06-07,Payments,Low,11
2022-06-07,Payments,High,67
2022-06-07,Sanctions,Low,0
2022-06-07,Sanctions,High,29
2022-06-08,KYC,Low,135
2022-06-08,KYC,High,15
2022-06-08,Payments,Low,15
2022-06-08,Payments,High,75
2022-06-08,Sanctions,Low,0
2022-06-08,Sanctions,High,32
2022-06-09,KYC,Low,148
2022-06-09,KYC,High,19
2022-06-09,Payments,Low,14
2022-06-09,Payments,High,68
2022-06-09,Sanctions,Low,0
2022-06-09,Sanctions,High,28
2022-06-10,KYC,Low,129
2022-06-10,KYC,High,18
2022-06-10,Payments,Low,33
2022-06-10,Payments,High,109
2022-06-10,Sanctions,Low,0
2022-06-10,Sanctions,High,15
2022-06-11,KYC,Low,117
2022-06-11,KYC,High,21
2022-06-11,Payments,Low,16
2022-06-11,Payments,High,60
2022-06-11,Sanctions,Low,0
2022-06-11,Sanctions,High,21
2022-06-12,KYC,Low,147
2022-06-12,KYC,High,15
2022-06-12,Payments,Low,12
2022-06-12,Payments,High,59
2022-06-12,Sanctions,Low,0
2022-06-12,Sanctions,High,15
2022-06-13,KYC,Low,169
2022-06-13,KYC,High,11
2022-06-13,Payments,Low,15
2022-06-13,Payments,High,66
2022-06-13,Sanctions,Low,1
2022-06-13,Sanctions,High,30
2022-06-14,KYC,Low,131
2022-06-14,KYC,High,21
2022-06-14,Payments,Low,21
2022-06-14,Payments,High,70
2022-06-14,Sanctions,Low,1
2022-06-14,Sanctions,High,36
2022-06-15,KYC,Low,146
2022-06-15,KYC,High,10
2022-06-15,Payments,Low,16
2022-06-15,Payments,High,61
2022-06-15,Sanctions,Low,0
2022-06-15,Sanctions,High,28
2022-06-16,KYC,Low,128
2022-06-16,KYC,High,16
2022-06-16,Payments,Low,13
2022-06-16,Payments,High,53
2022-06-16,Sanctions,Low,0
2022-06-16,Sanctions,High,30
2022-06-17,KYC,Low,136
2022-06-17,KYC,High,22
2022-06-17,Payments,Low,39
2022-06-17,Payments,High,123
2022-06-17,Sanctions,Low,1
2022-06-17,Sanctions,High,21
2022-06-18,KYC,Low,129
2022-06-18,KYC,High,15
2022-06-18,Payments,Low,23
2022-06-18,Payments,High,65
2022-06-18,Sanctions,Low,0
2022-06-18,Sanctions,High,32
2022-06-19,KYC,Low,121
2022-06-19,KYC,High,15
2022-06-19,Payments,Low,11
2022-06-19,Payments,High,60
2022-06-19,Sanctions,Low,1
2022-06-19,Sanctions,High,20
2022-06-20,KYC,Low,155
2022-06-20,KYC,High,17
2022-06-20,Payments,Low,13
2022-06-20,Payments,High,75
2022-06-20,Sanctions,Low,0
2022-06-20,Sanctions,High,32
2022-06-21,KYC,Low,152
2022-06-21,KYC,High,12
2022-06-21,Payments,Low,17
2022-06-21,Payments,High,73
2022-06-21,Sanctions,Low,2
2022-06-21,Sanctions,High,28
2022-06-22,KYC,Low,164
2022-06-22,KYC,High,17
2022-06-22,Payments,Low,14
2022-06-22,Payments,High,62
2022-06-22,Sanctions,Low,0
2022-06-22,Sanctions,High,26
2022-06-23,KYC,Low,149
2022-06-23,KYC,High,13
2022-06-23,Payments,Low,19
2022-06-23,Payments,High,56
2022-06-23,Sanctions,Low,1
2022-06-23,Sanctions,High,35
2022-06-24,KYC,Low,130
2022-06-24,KYC,High,8
2022-06-24,Payments,Low,29
2022-06-24,Payments,High,144
2022-06-24,Sanctions,Low,2
2022-06-24,Sanctions,High,30
2022-06-25,KYC,Low,116
2022-06-25,KYC,High,16
2022-06-25,Payments,Low,19
2022-06-25,Payments,High,67
2022-06-25,Sanctions,Low,0
2022-06-25,Sanctions,High,20
2022-06-26,KYC,Low,131
2022-06-26,KYC,High,14
2022-06-26,Payments,Low,12
2022-06-26,Payments,High,71
2022-06-26,Sanctions,Low,1
2022-06-26,Sanctions,High,28
2022-06-27,KYC,Low,157
2022-06-27,KYC,High,19
2022-06-27,Payments,Low,24
2022-06-27,Payments,High,64
2022-06-27,Sanctions,Low,0
2022-06-27,Sanctions,High,22
2022-06-28,KYC,Low,180
2022-06-28,KYC,High,19
2022-06-28,Payments,Low,22
2022-06-28,Payments,High,60
2022-06-28,Sanctions,Low,0
2022-06-28,Sanctions,High,27
2022-06-29,KYC,Low,139
2022-06-29,KYC,High,12
2022-06-29,Payments,Low,12
2022-06-29,Payments,High,81
2022-06-29,Sanctions,Low,2
2022-06-29,Sanctions,High,173
2022-06-30,KYC,Low,161
2022-06-30,KYC,High,23
2022-06-30,Payments,Low,22
2022-06-30,Payments,High,103
2022-06-30,Sanctions,Low,1
2022-06-30,Sanctions,High,23
2022-07-01,KYC,Low,123
2022-07-01,KYC,High,18
2022-07-01,Payments,Low,27
2022-07-01,Payments,High,126
2022-07-01,Sanctions,Low,1
2022-07-01,Sanctions,High,24
2022-07-02,KYC,Low,149
2022-07-02,KYC,High,12
2022-07-02,Payments,Low,23
2022-07-02,Payments,High,72
2022-07-02,Sanctions,Low,0
2022-07-02,Sanctions,High,26
2022-07-03,KYC,Low,132
2022-07-03,KYC,High,14
2022-07-03,Payments,Low,22
2022-07-03,Payments,High,59
2022-07-03,Sanctions,Low,0
2022-07-03,Sanctions,High,13
2022-07-04,KYC,Low,130
2022-07-04,KYC,High,25
2022-07-04,Payments,Low,29
2022-07-04,Payments,High,70
2022-07-04,Sanctions,Low,1
2022-07-04,Sanctions,High,23
2022-07-05,KYC,Low,143
2022-07-05,KYC,High,13
2022-07-05,Payments,Low,21
2022-07-05,Payments,High,56
2022-07-05,Sanctions,Low,0
2022-07-05,Sanctions,High,35
2022-07-06,KYC,Low,153
2022-07-06,KYC,High,15
2022-07-06,Payments,Low,10
2022-07-06,Payments,High,87
2022-07-06,Sanctions,Low,1
2022-07-06,Sanctions,High,21
2022-07-07,KYC,Low,152
2022-07-07,KYC,High,20
2022-07-07,Payments,Low,24
2022-07-07,Payments,High,60
2022-07-07,Sanctions,Low,0
2022-07-07,Sanctions,High,26
2022-07-08,KYC,Low,127
2022-07-08,KYC,High,10
2022-07-08,Payments,Low,34
2022-07-08,Payments,High,132
2022-07-08,Sanctions,Low,1
2022-07-08,Sanctions,High,14
2022-07-09,KYC,Low,125
2022-07-09,KYC,High,11
2022-07-09,Payments,Low,18
2022-07-09,Payments,High,56
2022-07-09,Sanctions,Low,1
2022-07-09,Sanctions,High,25
2022-07-10,KYC,Low,130
2022-07-10,KYC,High,12
2022-07-10,Payments,Low,25
2022-07-10,Payments,High,55
2022-07-10,Sanctions,Low,0
2022-07-10,Sanctions,High,40
2022-07-11,KYC,Low,165
2022-07-11,KYC,High,10
2022-07-11,Payments,Low,21
2022-07-11,Payments,High,77
2022-07-11,Sanctions,Low,3
2022-07-11,Sanctions,High,27
2022-07-12,KYC,Low,117
2022-07-12,KYC,High,12
2022-07-12,Payments,Low,23
2022-07-12,Payments,High,78
2022-07-12,Sanctions,Low,0
2022-07-12,Sanctions,High,30
2022-07-13,KYC,Low,169
2022-07-13,KYC,High,17
2022-07-13,Payments,Low,12
2022-07-13,Payments,High,65
2022-07-13,Sanctions,Low,0
2022-07-13,Sanctions,High,30
2022-07-14,KYC,Low,132
2022-07-14,KYC,High,18
2022-07-14,Payments,Low,23
2022-07-14,Payments,High,68
2022-07-14,Sanctions,Low,0
2022-07-14,Sanctions,High,27
2022-07-15,KYC,Low,138
2022-07-15,KYC,High,13
2022-07-15,Payments,Low,34
2022-07-15,Payments,High,125
2022-07-15,Sanctions,Low,0
2022-07-15,Sanctions,High,23
2022-07-16,KYC,Low,130
2022-07-16,KYC,High,14
2022-07-16,Payments,Low,21
2022-07-16,Payments,High,68
2022-07-16,Sanctions,Low,0
2022-07-16,Sanctions,High,25
2022-07-17,KYC,Low,131
2022-07-17,KYC,High,12
2022-07-17,Payments,Low,16
2022-07-17,Payments,High,66
2022-07-17,Sanctions,Low,0
2022-07-17,Sanctions,High,31
2022-07-18,KYC,Low,155
2022-07-18,KYC,High,12
2022-07-18,Payments,Low,24
2022-07-18,Payments,High,81
2022-07-18,Sanctions,Low,0
2022-07-18,Sanctions,High,23
2022-07-19,KYC,Low,124
2022-07-19,KYC,High,17
2022-07-19,Payments,Low,22
2022-07-19,Payments,High,62
2022-07-19,Sanctions,Low,0
2022-07-19,Sanctions,High,30
2022-07-20,KYC,Low,149
2022-07-20,KYC,High,17
2022-07-20,Payments,Low,20
2022-07-20,Payments,High,77
2022-07-20,Sanctions,Low,1
2022-07-20,Sanctions,High,24
2022-07-21,KYC,Low,140
2022-07-21,KYC,High,13
2022-07-21,Payments,Low,13
2022-07-21,Payments,High,64
2022-07-21,Sanctions,Low,0
2022-07-21,Sanctions,High,37
2022-07-22,KYC,Low,134
2022-07-22,KYC,High,14
2022-07-22,Payments,Low,41
2022-07-22,Payments,High,136
2022-07-22,Sanctions,Low,1
2022-07-22,Sanctions,High,35
2022-07-23,KYC,Low,126
2022-07-23,KYC,High,21
2022-07-23,Payments,Low,12
2022-07-23,Payments,High,54
2022-07-23,Sanctions,Low,1
2022-07-23,Sanctions,High,27
2022-07-24,KYC,Low,137
2022-07-24,KYC,High,14
2022-07-24,Payments,Low,20
2022-07-24,Payments,High,75
2022-07-24,Sanctions,Low,1
2022-07-24,Sanctions,High,30
2022-07-25,KYC,Low,154
2022-07-25,KYC,High,13
2022-07-25,Payments,Low,23
2022-07-25,Payments,High,62
2022-07-25,Sanctions,Low,0
2022-07-25,Sanctions,High,28
2022-07-26,KYC,Low,125
2022-07-26,KYC,High,15
2022-07-26,Payments,Low,11
2022-07-26,Payments,High,75
2022-07-26,Sanctions,Low,0
2022-07-26,Sanctions,High,27
2022-07-27,KYC,Low,140
2022-07-27,KYC,High,14
2022-07-27,Payments,Low,16
2022-07-27,Payments,High,76
2022-07-27,Sanctions,Low,0
2022-07-27,Sanctions,High,25
2022-07-28,KYC,Low,140
2022-07-28,KYC,High,17
2022-07-28,Payments,Low,20
2022-07-28,Payments,High,68
2022-07-28,Sanctions,Low,0
2022-07-28,Sanctions,High,42
2022-07-29,KYC,Low,131
2022-07-29,KYC,High,14
2022-07-29,Payments,Low,43
2022-07-29,Payments,High,140
2022-07-29,Sanctions,Low,2
2022-07-29,Sanctions,High,27
2022-07-30,KYC,Low,116
2022-07-30,KYC,High,20
2022-07-30,Payments,Low,18
2022-07-30,Payments,High,65
2022-07-30,Sanctions,Low,0
2022-07-30,Sanctions,High,26
2022-07-31,KYC,Low,122
2022-07-31,KYC,High,12
2022-07-31,Payments,Low,21
2022-07-31,Payments,High,104
2022-07-31,Sanctions,Low,0
2022-07-31,Sanctions,High,21
2022-08-01,KYC,Low,140
2022-08-01,KYC,High,13
2022-08-01,Payments,Low,23
2022-08-01,Payments,High,64
2022-08-01,Sanctions,Low,0
2022-08-01,Sanctions,High,24
2022-08-02,KYC,Low,131
2022-08-02,KYC,High,24
2022-08-02,Payments,Low,21
2022-08-02,Payments,High,97
2022-08-02,Sanctions,Low,0
2022-08-02,Sanctions,High,36
2022-08-03,KYC,Low,155
2022-08-03,KYC,High,20
2022-08-03,Payments,Low,16
2022-08-03,Payments,High,61
2022-08-03,Sanctions,Low,0
2022-08-03,Sanctions,High,34
2022-08-04,KYC,Low,146
2022-08-04,KYC,High,15
2022-08-04,Payments,Low,18
2022-08-04,Payments,High,72
2022-08-04,Sanctions,Low,1
2022-08-04,Sanctions,High,28
2022-08-05,KYC,Low,162
2022-08-05,KYC,High,15
2022-08-05,Payments,Low,33
2022-08-05,Payments,High,114
2022-08-05,Sanctions,Low,1
2022-08-05,Sanctions,High,25
2022-08-06,KYC,Low,135
2022-08-06,KYC,High,11
2022-08-06,Payments,Low,16
2022-08-06,Payments,High,59
2022-08-06,Sanctions,Low,1
2022-08-06,Sanctions,High,30
2022-08-07,KYC,Low,138
2022-08-07,KYC,High,23
2022-08-07,Payments,Low,19
2022-08-07,Payments,High,66
2022-08-07,Sanctions,Low,0
2022-08-07,Sanctions,High,23
2022-08-08,KYC,Low,180
2022-08-08,KYC,High,16
2022-08-08,Payments,Low,26
2022-08-08,Payments,High,65
2022-08-08,Sanctions,Low,0
2022-08-08,Sanctions,High,38
2022-08-09,KYC,Low,171
2022-08-09,KYC,High,14
2022-08-09,Payments,Low,14
2022-08-09,Payments,High,58
2022-08-09,Sanctions,Low,1
2022-08-09,Sanctions,High,28
2022-08-10,KYC,Low,147
2022-08-10,KYC,High,21
2022-08-10,Payments,Low,18
2022-08-10,Payments,High,70
2022-08-10,Sanctions,Low,1
2022-08-10,Sanctions,High,31
2022-08-11,KYC,Low,150
2022-08-11,KYC,High,17
2022-08-11,Payments,Low,19
2022-08-11,Payments,High,66
2022-08-11,Sanctions,Low,0
2022-08-11,Sanctions,High,36
2022-08-12,KYC,Low,141
2022-08-12,KYC,High,21
2022-08-12,Payments,Low,25
2022-08-12,Payments,High,114
2022-08-12,Sanctions,Low,3
2022-08-12,Sanctions,High,34
2022-08-13,KYC,Low,119
2022-08-13,KYC,High,8
2022-08-13,Payments,Low,13
2022-08-13,Payments,High,53
2022-08-13,Sanctions,Low,0
2022-08-13,Sanctions,High,14
2022-08-14,KYC,Low,110
2022-08-14,KYC,High,15
2022-08-14,Payments,Low,17
2022-08-14,Payments,High,57
2022-08-14,Sanctions,Low,3
2022-08-14,Sanctions,High,17
2022-08-15,KYC,Low,136
2022-08-15,KYC,High,18
2022-08-15,Payments,Low,24
2022-08-15,Payments,High,69
2022-08-15,Sanctions,Low,1
2022-08-15,Sanctions,High,33
2022-08-16,KYC,Low,154
2022-08-16,KYC,High,13
2022-08-16,Payments,Low,13
2022-08-16,Payments,High,63
2022-08-16,Sanctions,Low,0
2022-08-16,Sanctions,High,36
2022-08-17,KYC,Low,172
2022-08-17,KYC,High,15
2022-08-17,Payments,Low,20
2022-08-17,Payments,High,67
2022-08-17,Sanctions,Low,1
2022-08-17,Sanctions,High,41
2022-08-18,KYC,Low,133
2022-08-18,KYC,High,13
2022-08-18,Payments,Low,21
2022-08-18,Payments,High,65
2022-08-18,Sanctions,Low,1
2022-08-18,Sanctions,High,53
2022-08-19,KYC,Low,136
2022-08-19,KYC,High,18
2022-08-19,Payments,Low,28
2022-08-19,Payments,High,125
2022-08-19,Sanctions,Low,0
2022-08-19,Sanctions,High,26
2022-08-20,KYC,Low,132
2022-08-20,KYC,High,14
2022-08-20,Payments,Low,18
2022-08-20,Payments,High,47
2022-08-20,Sanctions,Low,0
2022-08-20,Sanctions,High,32
2022-08-21,KYC,Low,131
2022-08-21,KYC,High,20
2022-08-21,Payments,Low,20
2022-08-21,Payments,High,60
2022-08-21,Sanctions,Low,0
2022-08-21,Sanctions,High,32
2022-08-22,KYC,Low,157
2022-08-22,KYC,High,20
2022-08-22,Payments,Low,20
2022-08-22,Payments,High,63
2022-08-22,Sanctions,Low,3
2022-08-22,Sanctions,High,33
2022-08-23,KYC,Low,146
2022-08-23,KYC,High,17
2022-08-23,Payments,Low,20
2022-08-23,Payments,High,76
2022-08-23,Sanctions,Low,0
2022-08-23,Sanctions,High,30
2022-08-24,KYC,Low,157
2022-08-24,KYC,High,16
2022-08-24,Payments,Low,21
2022-08-24,Payments,High,71
2022-08-24,Sanctions,Low,0
2022-08-24,Sanctions,High,40
2022-08-25,KYC,Low,156
2022-08-25,KYC,High,17
2022-08-25,Payments,Low,19
2022-08-25,Payments,High,73
2022-08-25,Sanctions,Low,2
2022-08-25,Sanctions,High,38
2022-08-26,KYC,Low,148
2022-08-26,KYC,High,10
2022-08-26,Payments,Low,34
2022-08-26,Payments,High,129
2022-08-26,Sanctions,Low,1
2022-08-26,Sanctions,High,25
2022-08-27,KYC,Low,138
2022-08-27,KYC,High,15
2022-08-27,Payments,Low,21
2022-08-27,Payments,High,46
2022-08-27,Sanctions,Low,0
2022-08-27,Sanctions,High,28
2022-08-28,KYC,Low,140
2022-08-28,KYC,High,11
2022-08-28,Payments,Low,16
2022-08-28,Payments,High,59
2022-08-28,Sanctions,Low,0
2022-08-28,Sanctions,High,19
2022-08-29,KYC,Low,123
2022-08-29,KYC,High,15
2022-08-29,Payments,Low,19
2022-08-29,Payments,High,74
2022-08-29,Sanctions,Low,5
2022-08-29,Sanctions,High,174
2022-08-30,KYC,Low,163
2022-08-30,KYC,High,26
2022-08-30,Payments,Low,17
2022-08-30,Payments,High,74
2022-08-30,Sanctions,Low,0
2022-08-30,Sanctions,High,31
2022-08-31,KYC,Low,139
2022-08-31,KYC,High,18
2022-08-31,Payments,Low,41
2022-08-31,Payments,High,131
2022-08-31,Sanctions,Low,2
2022-08-31,Sanctions,High,88
2022-09-01,KYC,Low,150
2022-09-01,KYC,High,19
2022-09-01,Payments,Low,16
2022-09-01,Payments,High,54
2022-09-01,Sanctions,Low,0
2022-09-01,Sanctions,High,32
2022-09-02,KYC,Low,141
2022-09-02,KYC,High,14
2022-09-02,Payments,Low,36
2022-09-02,Payments,High,103
2022-09-02,Sanctions,Low,0
2022-09-02,Sanctions,High,16
2022-09-03,KYC,Low,104
2022-09-03,KYC,High,18
2022-09-03,Payments,Low,18
2022-09-03,Payments,High,54
2022-09-03,Sanctions,Low,1
2022-09-03,Sanctions,High,29
2022-09-04,KYC,Low,146
2022-09-04,KYC,High,23
2022-09-04,Payments,Low,19
2022-09-04,Payments,High,61
2022-09-04,Sanctions,Low,2
2022-09-04,Sanctions,High,19
2022-09-05,KYC,Low,129
2022-09-05,KYC,High,11
2022-09-05,Payments,Low,14
2022-09-05,Payments,High,60
2022-09-05,Sanctions,Low,0
2022-09-05,Sanctions,High,30
2022-09-06,KYC,Low,142
2022-09-06,KYC,High,19
2022-09-06,Payments,Low,16
2022-09-06,Payments,High,74
2022-09-06,Sanctions,Low,0
2022-09-06,Sanctions,High,32
2022-09-07,KYC,Low,160
2022-09-07,KYC,High,14
2022-09-07,Payments,Low,21
2022-09-07,Payments,High,68
2022-09-07,Sanctions,Low,0
2022-09-07,Sanctions,High,25
2022-09-08,KYC,Low,137
2022-09-08,KYC,High,11
2022-09-08,Payments,Low,15
2022-09-08,Payments,High,64
2022-09-08,Sanctions,Low,0
2022-09-08,Sanctions,High,24
2022-09-09,KYC,Low,142
2022-09-09,KYC,High,20
2022-09-09,Payments,Low,32
2022-09-09,Payments,High,97
2022-09-09,Sanctions,Low,2
2022-09-09,Sanctions,High,20
2022-09-10,KYC,Low,131
2022-09-10,KYC,High,14
2022-09-10,Payments,Low,12
2022-09-10,Payments,High,60
2022-09-10,Sanctions,Low,2
2022-09-10,Sanctions,High,118
2022-09-11,KYC,Low,122
2022-09-11,KYC,High,16
2022-09-11,Payments,Low,14
2022-09-11,Payments,High,65
2022-09-11,Sanctions,Low,0
2022-09-11,Sanctions,High,36
2022-09-12,KYC,Low,150
2022-09-12,KYC,High,14
2022-09-12,Payments,Low,19
2022-09-12,Payments,High,78
2022-09-12,Sanctions,Low,0
2022-09-12,Sanctions,High,27
2022-09-13,KYC,Low,136
2022-09-13,KYC,High,14
2022-09-13,Payments,Low,20
2022-09-13,Payments,High,59
2022-09-13,Sanctions,Low,0
2022-09-13,Sanctions,High,26
2022-09-14,KYC,Low,161
2022-09-14,KYC,High,20
2022-09-14,Payments,Low,22
2022-09-14,Payments,High,62
2022-09-14,Sanctions,Low,1
2022-09-14,Sanctions,High,33
2022-09-15,KYC,Low,139
2022-09-15,KYC,High,16
2022-09-15,Payments,Low,15
2022-09-15,Payments,High,59
2022-09-15,Sanctions,Low,1
2022-09-15,Sanctions,High,32
2022-09-16,KYC,Low,126
2022-09-16,KYC,High,19
2022-09-16,Payments,Low,38
2022-09-16,Payments,High,126
2022-09-16,Sanctions,Low,1
2022-09-16,Sanctions,High,26
2022-09-17,KYC,Low,108
2022-09-17,KYC,High,17
2022-09-17,Payments,Low,24
2022-09-17,Payments,High,73
2022-09-17,Sanctions,Low,0
2022-09-17,Sanctions,High,34
2022-09-18,KYC,Low,125
2022-09-18,KYC,High,17
2022-09-18,Payments,Low,25
2022-09-18,Payments,High,79
2022-09-18,Sanctions,Low,1
2022-09-18,Sanctions,High,22
2022-09-19,KYC,Low,152
2022-09-19,KYC,High,10
2022-09-19,Payments,Low,25
2022-09-19,Payments,High,63
2022-09-19,Sanctions,Low,0
2022-09-19,Sanctions,High,28
2022-09-20,KYC,Low,159
2022-09-20,KYC,High,13
2022-09-20,Payments,Low,9
2022-09-20,Payments,High,64
2022-09-20,Sanctions,Low,0
2022-09-20,Sanctions,High,43
2022-09-21,KYC,Low,133
2022-09-21,KYC,High,12
2022-09-21,Payments,Low,26
2022-09-21,Payments,High,52
2022-09-21,Sanctions,Low,0
2022-09-21,Sanctions,High,36
2022-09-22,KYC,Low,131
2022-09-22,KYC,High,11
2022-09-22,Payments,Low,17
2022-09-22,Payments,High,65
2022-09-22,Sanctions,Low,3
2022-09-22,Sanctions,High,147
2022-09-23,KYC,Low,138
2022-09-23,KYC,High,14
2022-09-23,Payments,Low,32
2022-09-23,Payments,High,123
2022-09-23,Sanctions,Low,0
2022-09-23,Sanctions,High,31
2022-09-24,KYC,Low,125
2022-09-24,KYC,High,14
2022-09-24,Payments,Low,17
2022-09-24,Payments,High,57
2022-09-24,Sanctions,Low,0
2022-09-24,Sanctions,High,28
2022-09-25,KYC,Low,152
2022-09-25,KYC,High,18
2022-09-25,Payments,Low,10
2022-09-25,Payments,High,72
2022-09-25,Sanctions,Low,0
2022-09-25,Sanctions,High,29
2022-09-26,KYC,Low,167
2022-09-26,KYC,High,13
2022-09-26,Payments,Low,17
2022-09-26,Payments,High,83
2022-09-26,Sanctions,Low,0
2022-09-26,Sanctions,High,32
2022-09-27,KYC,Low,144
2022-09-27,KYC,High,18
2022-09-27,Payments,Low,23
2022-09-27,Payments,High,67
2022-09-27,Sanctions,Low,0
2022-09-27,Sanctions,High,26
2022-09-28,KYC,Low,171
2022-09-28,KYC,High,14
2022-09-28,Payments,Low,14
2022-09-28,Payments,High,71
2022-09-28,Sanctions,Low,0
2022-09-28,Sanctions,High,58
2022-09-29,KYC,Low,157
2022-09-29,KYC,High,12
2022-09-29,Payments,Low,18
2022-09-29,Payments,High,72
2022-09-29,Sanctions,Low,1
2022-09-29,Sanctions,High,37
2022-09-30,KYC,Low,136
2022-09-30,KYC,High,16
2022-09-30,Payments,Low,53
2022-09-30,Payments,High,215
2022-09-30,Sanctions,Low,0
2022-09-30,Sanctions,High,24
2022-10-01,KYC,Low,135
2022-10-01,KYC,High,12
2022-10-01,Payments,Low,10
2022-10-01,Payments,High,52
2022-10-01,Sanctions,Low,1
2022-10-01,Sanctions,High,20
2022-10-02,KYC,Low,117
2022-10-02,KYC,High,11
2022-10-02,Payments,Low,22
2022-10-02,Payments,High,63
2022-10-02,Sanctions,Low,0
2022-10-02,Sanctions,High,23
2022-10-03,KYC,Low,131
2022-10-03,KYC,High,13
2022-10-03,Payments,Low,21
2022-10-03,Payments,High,62
2022-10-03,Sanctions,Low,1
2022-10-03,Sanctions,High,33
2022-10-04,KYC,Low,155
2022-10-04,KYC,High,15
2022-10-04,Payments,Low,26
2022-10-04,Payments,High,77
2022-10-04,Sanctions,Low,1
2022-10-04,Sanctions,High,27
2022-10-05,KYC,Low,151
2022-10-05,KYC,High,21
2022-10-05,Payments,Low,17
2022-10-05,Payments,High,84
2022-10-05,Sanctions,Low,0
2022-10-05,Sanctions,High,31
2022-10-06,KYC,Low,143
2022-10-06,KYC,High,14
2022-10-06,Payments,Low,22
2022-10-06,Payments,High,79
2022-10-06,Sanctions,Low,0
2022-10-06,Sanctions,High,25
2022-10-07,KYC,Low,138
2022-10-07,KYC,High,13
2022-10-07,Payments,Low,39
2022-10-07,Payments,High,120
2022-10-07,Sanctions,Low,0
2022-10-07,Sanctions,High,20
2022-10-08,KYC,Low,129
2022-10-08,KYC,High,15
2022-10-08,Payments,Low,20
2022-10-08,Payments,High,58
2022-10-08,Sanctions,Low,0
2022-10-08,Sanctions,High,21
2022-10-09,KYC,Low,115
2022-10-09,KYC,High,11
2022-10-09,Payments,Low,16
2022-10-09,Payments,High,67
2022-10-09,Sanctions,Low,0
2022-10-09,Sanctions,High,26
2022-10-10,KYC,Low,163
2022-10-10,KYC,High,14
2022-10-10,Payments,Low,17
2022-10-10,Payments,High,72
2022-10-10,Sanctions,Low,1
2022-10-10,Sanctions,High,27
2022-10-11,KYC,Low,145
2022-10-11,KYC,High,13
2022-10-11,Payments,Low,23
2022-10-11,Payments,High,50
2022-10-11,Sanctions,Low,2
2022-10-11,Sanctions,High,33
2022-10-12,KYC,Low,146
2022-10-12,KYC,High,17
2022-10-12,Payments,Low,18
2022-10-12,Payments,High,72
2022-10-12,Sanctions,Low,1
2022-10-12,Sanctions,High,24
2022-10-13,KYC,Low,145
2022-10-13,KYC,High,19
2022-10-13,Payments,Low,14
2022-10-13,Payments,High,65
2022-10-13,Sanctions,Low,1
2022-10-13,Sanctions,High,37
2022-10-14,KYC,Low,127
2022-10-14,KYC,High,13
